"truck_id","valid_from","calibration_id","config","device_imei","drum_volume","extra_info","foo","gearbox_ratio","imsi","motor_displacement_cm3","port_a_offset_volts","port_b_offset_volts","pressure_sensor_offset_volts","pressure_sensor_range_bar","pressure_sensor_range_volts","project","registration","rmc_provider","serial_no","vin"
"475","2024-12-11 09:02:53.641","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""forwards""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""stetter\\\"", \\\""model\\\"": \\\""AM 9 FHC LL\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""9""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""7.8""},""hydraulic_motor_displacement_cc"":{""N"":""1340""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320140285","","","","","","","","","","","","","KS24JVV","Cemex","20300401","null"
"249","2024-12-02 13:46:57.047","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""SLX 8\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631655280","8","","bar","120.3","","90","","","","","","","RK22FLX","Cemex","20300215",""
"397","2024-12-02 16:06:13.569","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320280289","","","bar","","","","","","","","","","BR14NXJ","Cemex","20300420","null"
"57","2024-12-02 16:13:26.532","57","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""forwards""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""9""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206100128677","8","{""pressure_a_serial_number"":{""N"":""50001218""},""temperature_module_serial_number"":{""N"":""0""},""hostos_version"":{""S"":""1.1.0.1""},""pressure_b_serial_number"":{""N"":""50001070""},""serial_number"":{""N"":""20300040""},""hardware_version"":{""S"":""3.0 DVT, V1.1A, 06827633""},""ble_mac_address"":{""N"":""550392524302""},""application_version"":{""S"":""1.0.11.0""}}","bar","120.3","204080818384879","89.1","","","","","","","KU68BYF","Cemex","20300040",""
"306","2025-01-23 12:03:16.433","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""SLX 8\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206105980197","8","","bar","120.3","","90","0.21802","0.224483333","0.5","500","4","","RK21KVE","Cemex","20300278","null"
"186","2025-01-06 12:44:40.023","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""{\""manufacturer\"": \""McPhee\"", \""model\"": \""8 / 9 m3\""}""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320279067","","","","","","","","","","","","","KX67RMV","Cemex","20300400","null"
"382","2024-12-02 16:51:52.782","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631511533","","","bar","","","","","","","","","","PX70LNR","Cemex","20300375","null"
"311","2024-12-02 13:52:00.454","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""SLX 8\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""131""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631599355","8","","bar","131","","90","0.21802","0.224483333","0.5","500","4","","RK71FMY","Cemex","20300300","null"
"60","2024-12-02 15:30:26.066","60","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206100061357","8","{""pressure_a_serial_number"":{""N"":""50001053""},""temperature_module_serial_number"":{""N"":""0""},""hostos_version"":{""S"":""1.1.0.1""},""pressure_b_serial_number"":{""N"":""50001067""},""serial_number"":{""N"":""20300038""},""hardware_version"":{""S"":""3.0 DVT, V1.1A, 06827589""},""ble_mac_address"":{""N"":""550392524302""},""application_version"":{""S"":""1.0.11.0""}}","bar","120.3","204080818384876","89.1","0.21802","0.224483333","0.5","500","4","","RX16WXR","Cemex","20300038",""
"360","2024-12-11 09:02:31.902","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""starboard""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""6 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""6""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""98.9""},""hydraulic_motor_displacement_cc"":{""N"":""75""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631516946","null","","bar","null","","null","","","","","","","JC17CSC","Cemex","20300372","null"
"346","2024-12-02 13:54:15.016","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""SLX 8\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631628956","null","","bar","null","","null","","","","","","","RK71FNH","Cemex","20300342","null"
"48","2024-12-13 12:57:14.503","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206100061563","8","","bar","120.3","","89.1","0.21802","0.224483333","0.5","500","4","","RX16WXP","Cemex","20300041","null"
"505","2025-01-26 19:22:21.117","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""{\""manufacturer\"": \""McPhee\"", \""model\"": \""6 m3\""}""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""6""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""98.9""},""hydraulic_motor_displacement_cc"":{""N"":""75""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320190744","","","","","","","","","","","","","RX16WMA","CloudCycle","20300526","null"
"455","2024-11-28 13:57:50.670","","{""charging_direction"":{""S"":""counter_clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""NULL"":true},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""NULL"":true},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":false},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""Putzmeister\\\"", \\\""model\\\"": \\\""P12\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""12""},""is_charging_clockwise"":{""BOOL"":false},""gearbox_ratio"":{""N"":""144.3""},""hydraulic_motor_displacement_cc"":{""N"":""80""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320115733","","","","","","","","","","","","","KS458GC","CRH-Slovakia","20300391","null"
"295","2024-09-23 19:37:15.458","","{""charging_direction"":{""S"":""counter_clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""starboard""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""stetter\\\"", \\\""model\\\"": \\\""AM 10 FHC LL\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""10""},""is_charging_clockwise"":{""BOOL"":false},""gearbox_ratio"":{""N"":""7.8""},""hydraulic_motor_displacement_cc"":{""N"":""1340""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631549657","10","","bar","7.8","","1340","0.21802","0.224483333","0.5","500","4","","T042","Holcim","20300232","null"
"99","2024-12-03 09:11:52.250","","{""charging_direction"":{""S"":""counter_clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""RY1300\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""12""},""is_charging_clockwise"":{""BOOL"":false},""gearbox_ratio"":{""N"":""120""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206105995039","0","","bar","120","","90","0.21802","0.224483333","0.5","500","4","","GF621TH","Holcim","20300268","null"
